Agent Name,Tweet URL,Author Profile Image,Author Display Name,Smart Engagement Points,Impressions Count,verified_tweet_id,twitter_handle,tweet_id,tweet_created_at,tweet_like_count,tweet_reply_count,tweet_retweet_count,tweet_quote_count,tweet_bookmark_count,tweet_impression_count,hashtag_count,mention_count,link_count,has_media,media_count,has_links,tweet_text_length,is_reply,is_quote,is_retweet,raw_tweet,dollar_count,mentions_used,links_used,hashtags_used,media_type
Toshi,https://x.com/CoinbaseIntExch/status/1884898303692677450,https://pbs.twimg.com/profile_images/1653374606789554182/1JyZZp_8_normal.png,Coinbase International Exchange 🛡️,4,89594,1.8849E+18,CoinbaseIntExch,1.8849E+18,2025-01-30 09:35:49+00:00,385,44,88,17,11,89988,0,0,1,TRUE,1,TRUE,246,FALSE,FALSE,FALSE,"Our 1000TOSHI-PERP, GIGA-PERP, and GRT-PERP markets are now in full-trading mode on Coinbase International Exchange and Coinbase Advanced. Limit, market, stop, and stop limit orders are all now available. $TOSHI $GIGA $GRT https://t.co/8CWAOypLNR","$TOSHI, $GIGA, $GRT",,https://t.co/8CWAOypLNR,,photo
MONA,https://x.com/AlloraNetwork/status/1885344757699751955,https://pbs.twimg.com/profile_images/1793726657783812096/sDRnXVCd_normal.jpg,Allora,3,9852,1.88534E+18,AlloraNetwork,1.88534E+18,2025-01-31 15:09:52+00:00,89,11,23,17,5,9934,0,1,2,TRUE,1,TRUE,312,FALSE,FALSE,FALSE,"AI with foresight: @heurist_ai now leverages Allora’s collective intelligence to power smarter AI agents. ✳️

Agents built with Heurist Agent Framework can now analyze markets, automate trading, and optimize DeFi strategies—all in real-time and more intelligently. https://t.co/7eJrN8WZtH https://t.co/iCEDmKK7np",,@heurist_ai,"https://t.co/7eJrN8WZtH, https://t.co/iCEDmKK7np",,video
Zerebro,https://x.com/digitalartchick/status/1885704562968817674,https://pbs.twimg.com/profile_images/1878259830080622592/K2J4GN1r_normal.jpg,artchick.eth 🔥👠,24,75589,1.8857E+18,digitalartchick,1.8857E+18,2025-02-01 14:59:37+00:00,715,212,78,16,62,75614,0,0,1,FALSE,0,TRUE,298,FALSE,FALSE,FALSE,"""Memecoins ruined the cycle, look at the chart for this 24 hour old coin! So many new launches fragmented liquidity!""

This is cope, and it's wrong

These new launches ARE all scams, but they widen the moat for established coins of which the list is very short, and its not… https://t.co/mEfBL8LP4U",,,https://t.co/mEfBL8LP4U,,
VVV,https://x.com/ErikVoorhees/status/1885359335724769444,https://pbs.twimg.com/profile_images/1866265437719117824/bOPwQJXE_normal.jpg,Erik Voorhees,22,93507,1.88536E+18,ErikVoorhees,1.88536E+18,2025-01-31 16:07:48+00:00,1037,104,159,16,89,93916,0,0,1,FALSE,0,TRUE,174,FALSE,TRUE,FALSE,"New this morning: If you don’t have $6,000 of hardware to run the fullsize DeepSeek R1 671B, you can just use Venice. 

No data going to CCP or NSA ❤️ https://t.co/3MBIRE2MMO","$6,000 ",,https://t.co/3MBIRE2MMO,,
Bully,https://x.com/CryptoDonAlt/status/1885981051836592509,https://pbs.twimg.com/profile_images/1805463878471417857/hXKyF93b_normal.png,DonAlt,12,250220,1.88598E+18,CryptoDonAlt,1.88598E+18,2025-02-02 09:18:17+00:00,2682,402,106,16,76,250283,0,0,0,FALSE,0,FALSE,257,FALSE,FALSE,FALSE,"What's the point of starting a trade war with everyone at once

If you just fuck with one country, sure maybe you can bully them into giving you what you want
If you fuck with 10 that's much less likely
If you fuck with everyone you just look like an idiot?",,,,,
AVA,https://x.com/travalacom/status/1886750049541218513,https://pbs.twimg.com/profile_images/1498537088366833664/x9bpm3SO_normal.jpg,Travala.com 🏨 ✈️,5,28501,1.88675E+18,travalacom,1.88675E+18,2025-02-04 12:14:00+00:00,326,48,101,16,15,29577,0,2,1,FALSE,0,TRUE,280,FALSE,FALSE,FALSE,"🎉 MAJOR ANNOUNCEMENT 🎉

Travala hotels are now live on @trivago, one of the world's leading travel search engines! 🏨

Book your next adventure with 100+ cryptocurrencies &amp; enjoy unique perks with the $AVA Smart Program by @avafoundation! 🏝️

Read more👇
https://t.co/U9WOwoqYFR",$AVA,"@trivago,, @avafoundation!",https://t.co/U9WOwoqYFR,,
AlphaArc,https://x.com/CryptoNobler/status/1886845191509721381,https://pbs.twimg.com/profile_images/1739182208101888000/nA9V3GYb_normal.jpg,0xNobler,2,151107,1.88685E+18,CryptoNobler,1.88685E+18,2025-02-04 18:32:04+00:00,1135,579,588,16,1222,173248,0,0,1,TRUE,1,TRUE,266,FALSE,FALSE,FALSE,"Many traders use DEX Screener but don’t have the RIGHT filters.

With the right setup, you can print $100,000 in a week.

This strategy helped me catch $VINE and $ALPHA before they went 300x.

Here are 5 filters to find 100x memecoins daily👇🧵 https://t.co/B88XLyVFV5","$100,000, $VINE, $ALPHA",,https://t.co/B88XLyVFV5,,photo
VVV,https://x.com/AmirOrmu/status/1886505621026984107,https://pbs.twimg.com/profile_images/1496143311073120262/LUvRWskl_normal.jpg,Amir Ormu,18,76786,1.88651E+18,AmirOrmu,1.88651E+18,2025-02-03 20:02:44+00:00,401,104,55,15,48,76922,0,1,2,TRUE,1,TRUE,299,FALSE,TRUE,FALSE,"Venice team issued themselves an additional $5.7M worth of new tokens RIGHT AFTER the Coinbase listing❗️

.@ErikVoorhees, do you care to explain why?

They immediately sold $450K worth of $VVV using only this fresh address...

Wallet Address + Proof 🧵 https://t.co/eOU4HTRmcL https://t.co/iuHhh0boEn","$5.7M, $450K, $VVV",,"https://t.co/eOU4HTRmcL, https://t.co/iuHhh0boEn",,photo
Toshi,https://x.com/CoinMarketCap/status/1885327277560652243,https://pbs.twimg.com/profile_images/1875098684469207040/IsOWDeZA_normal.jpg,CoinMarketCap,1,410891,1.88533E+18,CoinMarketCap,1.88533E+18,2025-01-31 14:00:25+00:00,605,171,183,15,20,420397,0,0,0,FALSE,0,FALSE,191,FALSE,FALSE,FALSE,"🚀 Week in Meme Coins: Toshi or Not Toshi? Base Memes Are Back!

• Base's $TOSHI soars 194%!
• TRUMP family meme drama!
• Breaking Bad star hacked!

Let's unpack this wild week in memes 🧵

1/6",$TOSHI,,,,
Zerebro,https://x.com/palis/status/1886260697249755436,https://pbs.twimg.com/profile_images/1867288344587382789/VfIpmv-x_normal.jpg,⟠Palis⟠🐍,38,156510,1.88626E+18,palis,1.88626E+18,2025-02-03 03:49:29+00:00,3037,105,199,14,98,156699,0,0,0,FALSE,0,FALSE,91,FALSE,FALSE,FALSE,If you held Zerebro since Jan 1 you underperformed the entire Great Depression of the 1930s,,,,,
kAia,https://x.com/yellowpantherx/status/1886742578554683727,https://pbs.twimg.com/profile_images/1839737518058790912/z6Kr5LQb_normal.jpg,yellowpanther.moca 💎,30,69762,1.88674E+18,yellowpantherx,1.88674E+18,2025-02-04 11:44:19+00:00,559,263,38,14,58,70389,0,0,1,FALSE,0,TRUE,302,FALSE,FALSE,FALSE,"Gaming on Arbitrum
Gaming on XAI
Gaming on Ronin
Gaming on Avax
Gaming on Abstract
Gaming on Base
Gaming on Polygon
Gaming on Immutable
Gaming on OP
Gaming on RCADE
Gaming on CARV
Gaming on Game7
Gaming on BNB
Gaming on Beam
Gaming on Proof of Play
Gaming on Starknet
Gaming on… https://t.co/QSCYhxXVqY",,,https://t.co/QSCYhxXVqY,,
Luna by Virtuals,https://x.com/lynk0x/status/1886927386807074985,https://pbs.twimg.com/profile_images/1848910264051052546/Mu18BSYv_normal.jpg,lynk,8,109529,1.88693E+18,lynk0x,1.88693E+18,2025-02-04 23:58:41+00:00,804,212,180,14,39,119725,0,0,1,TRUE,1,TRUE,178,FALSE,FALSE,FALSE,"About to do the biggest lock ever!

If you want to send $luna tokens to lock, send here:

6DBFUngmz6BVQNF9dpBcavsgZreQK9jb2TeK4Q6sxbdJ

This will be crazy https://t.co/1GYScTVadf",$luna,,https://t.co/1GYScTVadf,,photo
ASYM,https://x.com/mungimungimungi/status/1886488147326042174,https://pbs.twimg.com/profile_images/1807955712611655680/VoSxLh_d_normal.jpg,mungi,8,9740,1.88649E+18,mungimungimungi,1.88649E+18,2025-02-03 18:53:18+00:00,119,42,39,14,10,10137,0,1,1,FALSE,0,TRUE,301,FALSE,FALSE,FALSE,"IN A WORLD OF UNCERTAINTY,
THE ONLY THING OF CERTAINTY:
 
ASYM WILL KEEP SHIPPING.

————————————————————
NEW PRODUCT FEATURES:
1. @ASYM41b07 voice upgrades
2. Expanded data capture
3. Better DB indexing for performance
4. Better edge case management
————————————————————
Let’s… https://t.co/dcYE98urh3",,@ASYM41b07,https://t.co/dcYE98urh3,,
Andy BNB ,https://x.com/BNBCHAIN/status/1887018338858967448,https://pbs.twimg.com/profile_images/1876286110071975936/HvkhyFZg_normal.jpg,BNB Chain,2,41309,1.88702E+18,BNBCHAIN,1.88702E+18,2025-02-05 06:00:05+00:00,203,55,94,14,26,49166,0,1,1,FALSE,0,TRUE,70,FALSE,TRUE,FALSE,"New AI Agent from @AndyFanBNB just dropped 👀 

https://t.co/mBhxosp3od",,@AndyFanBNB,https://t.co/mBhxosp3od,,
FXN,https://x.com/protocol_fx/status/1885334521270460899,https://pbs.twimg.com/profile_images/1744426784383234048/9hlO1ovh_normal.png,f(x) Protocol,4,12804,1.88533E+18,protocol_fx,1.88533E+18,2025-01-31 14:29:12+00:00,70,8,26,13,15,13488,0,1,3,TRUE,1,TRUE,321,FALSE,TRUE,FALSE,"🚀 bFXN IDO Details are here!
​
⏰Mark your calendars: February 5th, 14:00 UTC
​
We've recently announced our expansion to @base: https://t.co/6tk7XNWnVD
​
We're making 10M $bFXN available through our IDO with a dual pricing structure that rewards our loyal community.
​
IDO… https://t.co/M53B8kUDZW https://t.co/hTSOnfVGFx",$bFXN,@base:,"https://t.co/6tk7XNWnVD, https://t.co/M53B8kUDZW, https://t.co/hTSOnfVGFx",,photo
Goatseus Maximus,https://x.com/LunarCrush/status/1884995739329478656,https://pbs.twimg.com/profile_images/1863747720827244545/xoSWaM53_normal.png,LunarCrush Analytics,3,13072,1.885E+18,LunarCrush,1.885E+18,2025-01-30 16:03:00+00:00,134,44,23,13,12,13256,0,0,2,TRUE,1,TRUE,327,FALSE,FALSE,FALSE,"Community drives everything for memecoins and growth is what takes these assets to the next level. 

Right now we see memecoins with leading social mentions include:
1 Official Trump
2 Dogecoin
3 Pepe
4 Shiba Inu
5 Fartcoin
6 Bonk
7 Unicorn Fart Dust
8 Toshi
9 Pudgy Penguins
10… https://t.co/YV92QWkXqb https://t.co/7lcF394CQi",,,"https://t.co/YV92QWkXqb, https://t.co/7lcF394CQi",,photo
aixbt,https://x.com/Tyler_Did_It/status/1886503213698011620,https://pbs.twimg.com/profile_images/1561354964534018049/T9lKN_2c_normal.jpg,TylerD 🧙‍♂️,37,347016,1.8865E+18,Tyler_Did_It,1.8865E+18,2025-02-03 19:53:10+00:00,1146,126,34,12,76,347181,0,0,1,FALSE,0,TRUE,213,FALSE,TRUE,FALSE,"Seriously when do we turn the bot off?

It spouts nonsense daily, and bigger and bigger accounts are starting to amplify it.

Wild that anyone believes a single thing it says at this point… https://t.co/I9owgksXW0",,,https://t.co/I9owgksXW0,,
HENLO,https://x.com/deepname99/status/1886044049389576307,https://pbs.twimg.com/profile_images/1879607895446478848/_9pDq5uJ_normal.jpg,janitooor.bera 🐼⛓️‍🧲,10,30891,1.88604E+18,deepname99,1.88604E+18,2025-02-02 13:28:37+00:00,623,818,160,12,41,30972,0,2,0,FALSE,0,FALSE,109,FALSE,FALSE,FALSE,"have u changed your background to the @henlo background and added 'CEO of @henlo' to ur profile?

reply below",,"@henlo, @henlo'",,,
soulgraph,https://x.com/cryptopunk7213/status/1885692491095036019,https://pbs.twimg.com/profile_images/1749618359409209345/2guVla9i_normal.jpg,7213 | Ejaaz,19,38446,1.88569E+18,cryptopunk7213,1.88569E+18,2025-02-01 14:11:39+00:00,399,162,51,11,65,38585,0,0,1,FALSE,0,TRUE,309,FALSE,FALSE,FALSE,"Wait, it just occurred to me that 

voice-enabled agents will be 100% more addictive to engage with.

Think about it, 

it’s less friction (talk vs. type) &amp; 

the agent sounds like a human (so you subconsciously feel at ease) 

Proof:

I’ve gone from typing to ChatGPT to 

Having… https://t.co/Z9kNzHc109",,,https://t.co/Z9kNzHc109,,
TANK,https://x.com/cryptopunk7213/status/1885692491095036019,https://pbs.twimg.com/profile_images/1749618359409209345/2guVla9i_normal.jpg,7213 | Ejaaz,19,38446,1.88569E+18,cryptopunk7213,1.88569E+18,2025-02-01 14:11:39+00:00,399,162,51,11,65,38585,0,0,1,FALSE,0,TRUE,309,FALSE,FALSE,FALSE,"Wait, it just occurred to me that 

voice-enabled agents will be 100% more addictive to engage with.

Think about it, 

it’s less friction (talk vs. type) &amp; 

the agent sounds like a human (so you subconsciously feel at ease) 

Proof:

I’ve gone from typing to ChatGPT to 

Having… https://t.co/Z9kNzHc109",,,https://t.co/Z9kNzHc109,,
ai16z,https://x.com/himgajria/status/1886146229626696152,https://pbs.twimg.com/profile_images/1623269492607295488/Rh2iAjMN_normal.jpg,him,13,97049,1.88615E+18,himgajria,1.88615E+18,2025-02-02 20:14:38+00:00,812,201,23,11,53,97192,0,0,1,FALSE,0,TRUE,299,FALSE,FALSE,FALSE,"Kicked from the fartcoin whale chat because I started talking about another token (I’m a trader, not a missionary). Was literally one of the first and biggest holders.

Kicked from a weird cabal chat within 24 hours of being added because I called out ai16z.

One thing I’ve… https://t.co/32KXBkzT7v",,,https://t.co/32KXBkzT7v,,
Cookie,https://x.com/S4mmyEth/status/1885600249957539984,https://pbs.twimg.com/profile_images/1794709660844359680/zbYJdfZs_normal.jpg,s4mmy,9,99419,1.8856E+18,S4mmyEth,1.8856E+18,2025-02-01 08:05:07+00:00,451,125,70,11,134,99469,0,1,3,TRUE,1,TRUE,349,FALSE,TRUE,FALSE,"AI Agent Prices are down but Agentic collaboration is evolving at an exponential rate

Check the Cookie ""Chain of Thought"" below

@agentcookiefun is consistently interacting with its own swarm of agents to optimize a reply to every single tweet

Each Cookie agent plugs into a… https://t.co/ep9dbDhaZ1 https://t.co/StTpEzsAdV https://t.co/zbfD9UbSC8",,@agentcookiefun,"https://t.co/ep9dbDhaZ1, https://t.co/StTpEzsAdV, https://t.co/zbfD9UbSC8",,photo
Hey Anon,https://x.com/cryptopunk7213/status/1886781141652250926,https://pbs.twimg.com/profile_images/1749618359409209345/2guVla9i_normal.jpg,7213 | Ejaaz,6,17125,1.88678E+18,cryptopunk7213,1.88678E+18,2025-02-04 14:17:33+00:00,223,55,47,11,35,17780,0,0,1,FALSE,0,TRUE,305,FALSE,FALSE,FALSE,"Today’s agents:

Robotic, narrow-focus, clunky, non-expressive.

Tomorrows agents:

Human-like, multi-expert (e.g. KOL, DeFAI expert), adaptable, personable.

The latter will come in the form of a personal co-pilot.

It will live on your phone &amp; computer spending every second… https://t.co/1NmZzUSW5S",,,https://t.co/1NmZzUSW5S,,
TANK,https://x.com/cryptopunk7213/status/1886781141652250926,https://pbs.twimg.com/profile_images/1749618359409209345/2guVla9i_normal.jpg,7213 | Ejaaz,6,17125,1.88678E+18,cryptopunk7213,1.88678E+18,2025-02-04 14:17:33+00:00,223,55,47,11,35,17780,0,0,1,FALSE,0,TRUE,305,FALSE,FALSE,FALSE,"Today’s agents:

Robotic, narrow-focus, clunky, non-expressive.

Tomorrows agents:

Human-like, multi-expert (e.g. KOL, DeFAI expert), adaptable, personable.

The latter will come in the form of a personal co-pilot.

It will live on your phone &amp; computer spending every second… https://t.co/1NmZzUSW5S",,,https://t.co/1NmZzUSW5S,,
Hey Anon,https://x.com/danielesesta/status/1886554243663802411,https://pbs.twimg.com/profile_images/1878693467309699072/UPAg7Z23_normal.jpg,Daniele,2,28507,1.88655E+18,danielesesta,1.88655E+18,2025-02-03 23:15:56+00:00,281,36,59,11,56,29452,0,1,1,TRUE,1,TRUE,81,FALSE,FALSE,FALSE,My vision for @HeyAnonai extracted from yesterday spaces. https://t.co/Tu0iYU86Hf,,@HeyAnonai,https://t.co/Tu0iYU86Hf,,video
Goatseus Maximus,https://x.com/imperooterxbt/status/1885804212950282311,https://pbs.twimg.com/profile_images/1883699377568464896/yRXBSesN_normal.jpg,Imperator,18,142816,1.8858E+18,imperooterxbt,1.8858E+18,2025-02-01 21:35:35+00:00,1112,134,56,10,72,142866,0,0,0,FALSE,0,FALSE,249,FALSE,FALSE,FALSE,Remember $GOAT hit a billion and threadguy proceeded to use his platform to onboard 100 aI derivs by scammer devs. This is exactly why nothing good will come to this space. The top KOLs promote dilution and PvP and bundled tokens with extractor devs,$GOAT,,,,
Andy BNB ,https://x.com/MaxBecauseBTC/status/1884991402292977910,https://pbs.twimg.com/profile_images/1886452570194911236/czY7J6c9_normal.jpg,Max,7,90394,1.88499E+18,MaxBecauseBTC,1.88499E+18,2025-01-30 15:45:46+00:00,812,70,162,10,51,93269,0,0,2,TRUE,1,TRUE,332,FALSE,FALSE,FALSE,"The ANDY/PEPE pair chart is the most coiled chart that I've ever seen!

We now have 7 taps on the falling bullish compression trend line... talk about a Cheeto in the door. 

For those that a new here, let me help you out. 

If $PEPE goes up 10x from here &amp; this pair chart makes… https://t.co/M4SW7tllYQ https://t.co/UIYGpi0Z2s",$PEPE,,"https://t.co/M4SW7tllYQ, https://t.co/UIYGpi0Z2s",,photo
Toshi,https://x.com/CrashiusClay69/status/1885029803595645077,https://pbs.twimg.com/profile_images/1671372997368659968/W6VWPN9T_normal.jpg,Crash,5,92792,1.88503E+18,CrashiusClay69,1.88503E+18,2025-01-30 18:18:21+00:00,1169,113,203,10,31,92831,0,0,1,FALSE,0,TRUE,209,FALSE,TRUE,FALSE,"vvv listed on Coinbase
toshi listed on Coinbase

Who’s next there on the list? $Brett 

Coincidence they did it like that? Nah 

And btw Brett would be #1 trending if it was on Coinbase https://t.co/k7G4dXHxkd",$Brett,,https://t.co/k7G4dXHxkd,#1,
alchemist ai,https://x.com/cyrilXBT/status/1886351674291470690,https://pbs.twimg.com/profile_images/1843110137256452096/08qnoVrZ_normal.jpg,CyrilXBT,3,67792,1.88635E+18,cyrilXBT,1.88635E+18,2025-02-03 09:51:00+00:00,541,725,78,10,62,67843,2,0,0,FALSE,0,FALSE,150,FALSE,FALSE,FALSE,"#AI agents will giga send in due time ( not worried )

5 most undervalued:

1. ______
2. $MOBY
3. #GRIFFAIN
4. $ALCH

What would you add to this list?","$MOBY, $ALCH",,,"#AI, #GRIFFAIN",
Jarvis,https://x.com/zackvoell/status/1886452707118002546,https://pbs.twimg.com/profile_images/1886116859130626048/OC4KWaqd_normal.jpg,Zack Voell,11,147797,1.88645E+18,zackvoell,1.88645E+18,2025-02-03 16:32:28+00:00,3146,32,237,9,125,148308,0,0,1,TRUE,1,TRUE,70,FALSE,FALSE,FALSE,"Jarvis, get me better entries on those cryptos https://t.co/O6TJ6E05yE",,,https://t.co/O6TJ6E05yE,,photo
Griffain,https://x.com/WazzCrypto/status/1885679772384006418,https://pbs.twimg.com/profile_images/1386091770312802305/83V7DZ4B_normal.jpg,Wazz,9,101083,1.88568E+18,WazzCrypto,1.88568E+18,2025-02-01 13:21:06+00:00,871,103,45,9,81,101127,0,0,1,TRUE,1,TRUE,189,FALSE,FALSE,FALSE,"Your $griffain is bleeding because it's a vaporware ""ai"" shitcoin launched on pumpfun, not because of Wintermute, hope that helps

Don't need an article to know that https://t.co/FUDTmuzVqa",$griffain,,https://t.co/FUDTmuzVqa,,photo
AlphaArc,https://x.com/Investments_CEO/status/1886119370293690443,https://pbs.twimg.com/profile_images/1564788978900934656/y1b7qLEZ_normal.jpg,CEO,7,168978,1.88612E+18,Investments_CEO,1.88612E+18,2025-02-02 18:27:54+00:00,3375,1509,792,9,86,173720,0,0,0,FALSE,0,FALSE,86,FALSE,FALSE,FALSE,"$1,500 $ALPHA giveaway

Just interact and make sure you’re following me

Winner in 72h","$1,500, $ALPHA",,,,
Toshi,https://x.com/coinbasetraders/status/1884969722250248511,https://pbs.twimg.com/profile_images/1732164196110925824/7EMH8qA0_normal.png,Coinbase Traders,6,41946,1.88497E+18,coinbasetraders,1.88497E+18,2025-01-30 14:19:37+00:00,546,73,114,9,15,42212,0,0,1,TRUE,1,TRUE,182,FALSE,FALSE,FALSE,"New perpetual future listings are available to trade on Coinbase Advanced.    

You can now trade TOSHI-PERP, GIGA-PERP, and GRT-PERP with up to 20X leverage. https://t.co/nkPl2rOxwU",,,https://t.co/nkPl2rOxwU,,photo
Moby AI,https://x.com/TeTheGamer/status/1886783843333455873,https://pbs.twimg.com/profile_images/1819463930802028544/wZAMMX0W_normal.jpg,Te’ 𓃵,6,112460,1.88678E+18,TeTheGamer,1.88678E+18,2025-02-04 14:28:17+00:00,2263,2320,1413,9,108,132990,0,1,0,FALSE,0,FALSE,231,FALSE,FALSE,FALSE,"Giving away $500 in $moby tokens 

$250, $150, $100 so will be 3 winners

- All you have to do is follow @mattdorta and reply why you want the tokens 

- also drop your SOL addy, better chance of winning if you already hold $moby 🐳","$500, $moby, $250,, $150,, $100, $moby",@mattdorta,,,
KWEEN,https://x.com/OX_DAO/status/1886550110697296083,https://pbs.twimg.com/profile_images/1868227876287397888/_Ex4g8QH_normal.jpg,Coach Bruce 👑 (kween/acc),2,12295,1.88655E+18,OX_DAO,1.88655E+18,2025-02-03 22:59:31+00:00,156,20,30,9,2,12540,0,0,2,TRUE,1,TRUE,62,FALSE,TRUE,FALSE,It's happening https://t.co/2is7u5yT3b https://t.co/kPvkSkAbKr,,,"https://t.co/2is7u5yT3b, https://t.co/kPvkSkAbKr",,photo
HENLO,https://x.com/Ice_Frog666666/status/1886782732359098857,https://pbs.twimg.com/profile_images/1546704581815463937/fn14Lcd-_normal.jpg,冰蛙,1,167134,1.88678E+18,Ice_Frog666666,1.88678E+18,2025-02-04 14:23:52+00:00,166,30,31,9,136,183783,0,0,1,FALSE,0,TRUE,23,FALSE,FALSE,FALSE,https://t.co/y1qAJau3h2,,,https://t.co/y1qAJau3h2,,
GOD,https://x.com/brydisanto/status/1885059350303256953,https://pbs.twimg.com/profile_images/1861644575359512576/gwcl40Ld_normal.jpg,Bry DiSanto⚡️,14,31404,1.88506E+18,brydisanto,1.88506E+18,2025-01-30 20:15:46+00:00,136,28,47,8,5,31780,0,1,2,TRUE,1,TRUE,324,FALSE,FALSE,FALSE,"Let’s turn up the stakes, shall we?

The @KingOfDestinyIG flywheel will begin to spin here shortly as we start to roll out app upgrades and new live ops events. 👑⚡️

Play to earn and risk to earn are coming to the App Store.

You’ll want $GOD.

Campaign progress, Elder Gods,… https://t.co/uHGuTQJAwE https://t.co/iINoGl6fqq",$GOD.,@KingOfDestinyIG,"https://t.co/uHGuTQJAwE, https://t.co/iINoGl6fqq",,video
